Date,error_bull,error_bear,min_error,argmin_regime,gap
2013-03-08,0.0015016131,0.0034051852,0.0015016131,bull,0.0019035721
2013-03-11,0.0015023501,0.0035640341,0.0015023501,bull,0.0020616842
2013-03-12,0.0014672158,0.003481115,0.0014672158,bull,0.0020138992
2013-03-13,0.0013059847,0.003207922,0.0013059847,bull,0.0019019373
2013-03-14,0.0013635973,0.003241183,0.0013635973,bull,0.0018775857
2013-03-15,0.0018049936,0.0036572977,0.0018049936,bull,0.0018523041
2013-03-18,0.0019711403,0.003752317,0.0019711403,bull,0.0017811768
2013-03-19,0.002030405,0.003704234,0.002030405,bull,0.001673829
2013-03-20,0.0021594635,0.0038299582,0.0021594635,bull,0.0016704947
2013-03-21,0.0021515382,0.0036870711,0.0021515382,bull,0.001535533
2013-03-22,0.0021674705,0.0035975205,0.0021674705,bull,0.00143005
2013-03-25,0.0020740323,0.003439249,0.0020740323,bull,0.0013652167
2013-03-26,0.002016273,0.0031694488,0.002016273,bull,0.0011531757
2013-03-27,0.0019545685,0.0031179348,0.0019545685,bull,0.0011633663
2013-03-28,0.0018980243,0.0028135392,0.0018980243,bull,0.0009155149
2013-04-01,0.0018462786,0.0027421652,0.0018462786,bull,0.0008958867
2013-04-02,0.0018268906,0.0023288983,0.0018268906,bull,0.00050200766
2013-04-03,0.0018944317,0.0024822925,0.0018944317,bull,0.0005878608
2013-04-04,0.0018090105,0.0019914454,0.0018090105,bull,0.00018243492
2013-04-05,0.0017909341,0.0021486715,0.0017909341,bull,0.00035773742
2013-04-08,0.0018578428,0.0019093964,0.0018578428,bull,5.1553594e-05
2013-04-09,0.0015554292,0.0018958866,0.0015554292,bull,0.00034045742
2013-04-10,0.001479625,0.0017964499,0.001479625,bull,0.00031682488
2013-04-11,0.0014455267,0.002044412,0.0014455267,bull,0.00059888535
2013-04-12,0.0014215858,0.0020934874,0.0014215858,bull,0.0006719016
2013-04-15,0.0017934947,0.0026126655,0.0017934947,bull,0.00081917085
2013-04-16,0.0018055275,0.0026185715,0.0018055275,bull,0.000813044
2013-04-17,0.0019216872,0.003035477,0.0019216872,bull,0.0011137897
2013-04-18,0.002007363,0.0028344565,0.002007363,bull,0.0008270936
2013-04-19,0.0019768658,0.0032695234,0.0019768658,bull,0.0012926576
2013-04-22,0.0020641694,0.003142265,0.0020641694,bull,0.0010780955
2013-04-23,0.0019832384,0.0033741044,0.0019832384,bull,0.001390866
2013-04-24,0.0019103631,0.0034888692,0.0019103631,bull,0.0015785061
2013-04-25,0.0019891337,0.0034939295,0.0019891337,bull,0.0015047959
2013-04-26,0.0018965093,0.003467802,0.0018965093,bull,0.0015712926
2013-04-29,0.001726077,0.0030844696,0.001726077,bull,0.0013583925
2013-04-30,0.0015741843,0.002660677,0.0015741843,bull,0.0010864928
2013-05-01,0.0015421157,0.0025262812,0.0015421157,bull,0.0009841655
2013-05-02,0.001563982,0.0024259416,0.001563982,bull,0.00086195965
2013-05-03,0.0014996588,0.0023087028,0.0014996588,bull,0.000809044
2013-05-06,0.0016013745,0.0024234115,0.0016013745,bull,0.000822037
2013-05-07,0.0017785698,0.0025790296,0.0017785698,bull,0.0008004599
2013-05-08,0.0020660704,0.0028798915,0.0020660704,bull,0.0008138211
2013-05-09,0.0022938321,0.003017381,0.0022938321,bull,0.00072354893
2013-05-10,0.0024384153,0.0031974083,0.0024384153,bull,0.000758993
2013-05-13,0.0025359616,0.0033184933,0.0025359616,bull,0.0007825317
2013-05-14,0.0025978605,0.0033612049,0.0025978605,bull,0.00076334435
2013-05-15,0.0026066187,0.003545264,0.0026066187,bull,0.00093864533
2013-05-16,0.0025446091,0.0035775942,0.0025446091,bull,0.001032985
2013-05-17,0.0024489379,0.0035878906,0.0024489379,bull,0.0011389528
2013-05-20,0.00242866,0.0035836436,0.00242866,bull,0.0011549836
2013-05-21,0.0024537318,0.0037042827,0.0024537318,bull,0.0012505508
2013-05-22,0.0022685027,0.0033695868,0.0022685027,bull,0.001101084
2013-05-23,0.002122934,0.0029725027,0.002122934,bull,0.00084956875
2013-05-24,0.0019409155,0.0026924352,0.0019409155,bull,0.0007515197
2013-05-28,0.0013589726,0.0022795645,0.0013589726,bull,0.0009205919
2013-05-29,0.0012109689,0.0021354747,0.0012109689,bull,0.00092450576
2013-05-30,0.0010388284,0.0019594794,0.0010388284,bull,0.000920651
2013-05-31,0.0010419544,0.0022275534,0.0010419544,bull,0.001185599
2013-06-03,0.001138795,0.0020879486,0.001138795,bull,0.00094915356
2013-06-04,0.0012272815,0.0023578587,0.0012272815,bull,0.0011305772
2013-06-05,0.0016345304,0.0022538116,0.0016345304,bull,0.0006192812
2013-06-06,0.0018951943,0.0023314755,0.0018951943,bull,0.0004362812
2013-06-07,0.0021060184,0.0023425298,0.0021060184,bull,0.00023651146
2013-06-10,0.0022455582,0.0023671018,0.0022455582,bull,0.00012154365
2013-06-11,0.0024075771,0.0022946692,0.0022946692,bear,0.00011290796
2013-06-12,0.0025390883,0.0024122072,0.0024122072,bear,0.00012688106
2013-06-13,0.0023472195,0.0024009496,0.0023472195,bull,5.3730095e-05
2013-06-14,0.0021928446,0.0026702532,0.0021928446,bull,0.00047740852
2013-06-17,0.0020934606,0.0026046825,0.0020934606,bull,0.0005112218
2013-06-18,0.0018463056,0.0027886718,0.0018463056,bull,0.0009423662
2013-06-19,0.0018266526,0.002706726,0.0018266526,bull,0.0008800735
2013-06-20,0.0017663353,0.0028642274,0.0017663353,bull,0.0010978921
2013-06-21,0.0016545508,0.002790098,0.0016545508,bull,0.0011355473
2013-06-24,0.0017358559,0.0030669437,0.0017358559,bull,0.0013310878
2013-06-25,0.0015564752,0.002949252,0.0015564752,bull,0.0013927768
2013-06-26,0.0015397206,0.003060621,0.0015397206,bull,0.0015209004
2013-06-27,0.0015011978,0.002851472,0.0015011978,bull,0.0013502742
2013-06-28,0.001516671,0.003084014,0.001516671,bull,0.0015673429
2013-07-01,0.0016079684,0.0028622767,0.0016079684,bull,0.0012543084
2013-07-02,0.00161394,0.0030562321,0.00161394,bull,0.0014422921
2013-07-03,0.0016504301,0.0026934345,0.0016504301,bull,0.0010430043
2013-07-05,0.0018040141,0.002782552,0.0018040141,bull,0.000978538
2013-07-08,0.0019255606,0.002611178,0.0019255606,bull,0.0006856173
2013-07-09,0.0021046316,0.0026429421,0.0021046316,bull,0.0005383105
2013-07-10,0.002280991,0.0025595094,0.002280991,bull,0.0002785183
2013-07-11,0.0027212738,0.0028019203,0.0027212738,bull,8.064648e-05
2013-07-12,0.0032016488,0.0029654887,0.0029654887,bear,0.00023616012
2013-07-15,0.003816888,0.0033438748,0.0033438748,bear,0.00047301315
2013-07-16,0.004373177,0.003535729,0.003535729,bear,0.00083744805
2013-07-17,0.0046357815,0.0035898262,0.0035898262,bear,0.0010459553
2013-07-18,0.004771579,0.0037506435,0.0037506435,bear,0.0010209356
2013-07-19,0.0050248047,0.003912574,0.003912574,bear,0.0011122306
2013-07-22,0.005107281,0.003994914,0.003994914,bear,0.001112367
2013-07-23,0.0051495773,0.0039840103,0.0039840103,bear,0.001165567
2013-07-24,0.004844378,0.003837659,0.003837659,bear,0.0010067192
2013-07-25,0.004427813,0.0036871997,0.0036871997,bear,0.0007406133
2013-07-26,0.0040733,0.003486663,0.003486663,bear,0.00058663683
2013-07-29,0.0036974752,0.0032809654,0.0032809654,bear,0.0004165098
2013-07-30,0.0033216604,0.0030134374,0.0030134374,bear,0.00030822307
2013-07-31,0.0030581518,0.0028596397,0.0028596397,bear,0.0001985121
2013-08-01,0.0028181663,0.002561567,0.002561567,bear,0.0002565994
2013-08-02,0.0023423808,0.0026804786,0.0023423808,bull,0.0003380978
2013-08-05,0.0020849318,0.0026380988,0.0020849318,bull,0.00055316696
2013-08-06,0.0018502219,0.002914665,0.0018502219,bull,0.0010644431
2013-08-07,0.001889074,0.0028462904,0.001889074,bull,0.00095721637
2013-08-08,0.0019818924,0.0031251023,0.0019818924,bull,0.0011432099
2013-08-09,0.0021387131,0.0031856666,0.0021387131,bull,0.0010469535
2013-08-12,0.002276091,0.0033227662,0.002276091,bull,0.0010466753
2013-08-13,0.0024820187,0.0032924719,0.0024820187,bull,0.0008104532
2013-08-14,0.0027011365,0.0034074713,0.0027011365,bull,0.00070633483
2013-08-15,0.003022688,0.0035880608,0.003022688,bull,0.0005653729
2013-08-16,0.0032449213,0.0036833554,0.0032449213,bull,0.00043843407
2013-08-19,0.0035032213,0.0039983075,0.0035032213,bull,0.0004950862
2013-08-20,0.003592489,0.004052071,0.003592489,bull,0.00045958185
2013-08-21,0.0038965743,0.0045265234,0.0038965743,bull,0.00062994915
2013-08-22,0.0039763516,0.00426716,0.0039763516,bull,0.00029080827
2013-08-23,0.0038568878,0.0044306545,0.0038568878,bull,0.00057376665
2013-08-26,0.0035812838,0.003955676,0.0035812838,bull,0.00037439237
2013-08-27,0.0033816004,0.0039900057,0.0033816004,bull,0.00060840533
2013-08-28,0.0031505453,0.0037391302,0.0031505453,bull,0.0005885849
2013-08-29,0.002964569,0.0039012583,0.002964569,bull,0.0009366893
2013-08-30,0.0025748934,0.0034242216,0.0025748934,bull,0.00084932824
2013-09-03,0.0023222393,0.0032349785,0.0023222393,bull,0.0009127392
2013-09-04,0.0019645907,0.0029821715,0.0019645907,bull,0.0010175807
2013-09-05,0.0017416656,0.0030682364,0.0017416656,bull,0.0013265708
2013-09-06,0.0015382693,0.0030108038,0.0015382693,bull,0.0014725345
2013-09-09,0.0014516216,0.0031985373,0.0014516216,bull,0.0017469156
2013-09-10,0.001683838,0.003377361,0.001683838,bull,0.001693523
2013-09-11,0.002080552,0.0037248803,0.002080552,bull,0.0016443282
2013-09-12,0.0024941852,0.004045465,0.0024941852,bull,0.0015512798
2013-09-13,0.0027786242,0.0041444134,0.0027786242,bull,0.0013657892
2013-09-16,0.003151853,0.0043131905,0.003151853,bull,0.0011613374
2013-09-17,0.003832901,0.004551836,0.003832901,bull,0.0007189349
2013-09-18,0.004590037,0.004796349,0.004590037,bull,0.00020631216
2013-09-19,0.005171678,0.00489546,0.00489546,bear,0.00027621817
2013-09-20,0.005625827,0.004910229,0.004910229,bear,0.000715598
2013-09-23,0.0057115983,0.00464813,0.00464813,bear,0.0010634684
2013-09-24,0.005649422,0.0042684725,0.0042684725,bear,0.0013809493
2013-09-25,0.005466399,0.003713074,0.003713074,bear,0.0017533249
2013-09-26,0.0052389693,0.0031915803,0.0031915803,bear,0.002047389
2013-09-27,0.004805363,0.0029945634,0.0029945634,bear,0.0018107994
2013-09-30,0.004461969,0.002689488,0.002689488,bear,0.0017724808
2013-10-01,0.0041320645,0.00249801,0.00249801,bear,0.0016340546
2013-10-02,0.0039052307,0.0023859264,0.0023859264,bear,0.0015193042
2013-10-03,0.003520862,0.0023181536,0.0023181536,bear,0.0012027083
2013-10-04,0.0033263878,0.0021762496,0.0021762496,bear,0.0011501382
2013-10-07,0.0033562134,0.0022908929,0.0022908929,bear,0.0010653206
2013-10-08,0.0037294594,0.0023946795,0.0023946795,bear,0.0013347799
2013-10-09,0.0038395103,0.0026636126,0.0026636126,bear,0.0011758977
2013-10-10,0.0037524458,0.002613967,0.002613967,bear,0.0011384788
2013-10-11,0.003544519,0.0026459766,0.0026459766,bear,0.00089854235
2013-10-14,0.0032909142,0.002541364,0.002541364,bear,0.0007495503
2013-10-15,0.0030373146,0.0025519242,0.0025519242,bear,0.00048539042
2013-10-16,0.0028999527,0.0024850015,0.0024850015,bear,0.00041495124
2013-10-17,0.0027620876,0.0030492037,0.0027620876,bull,0.00028711604
2013-10-18,0.002646714,0.0031429168,0.002646714,bull,0.00049620285
2013-10-21,0.0026561392,0.003676228,0.0026561392,bull,0.0010200888
2013-10-22,0.0026662338,0.0038235243,0.0026662338,bull,0.0011572905
2013-10-23,0.002689204,0.004303318,0.002689204,bull,0.001614114
2013-10-24,0.0027839527,0.0045958785,0.0027839527,bull,0.0018119258
2013-10-25,0.0029966047,0.005203141,0.0029966047,bull,0.0022065362
2013-10-28,0.0034084413,0.0057271547,0.0034084413,bull,0.0023187133
2013-10-29,0.0036540222,0.0057580657,0.0036540222,bull,0.0021040435
2013-10-30,0.0035812517,0.005337609,0.0035812517,bull,0.0017563573
2013-10-31,0.0034256917,0.004807404,0.0034256917,bull,0.001381712
2013-11-01,0.0032247596,0.004315156,0.0032247596,bull,0.0010903964
2013-11-04,0.0031711485,0.0039066323,0.0031711485,bull,0.00073548383
2013-11-05,0.0030459673,0.0036173484,0.0030459673,bull,0.00057138107
2013-11-06,0.0028896832,0.0030892286,0.0028896832,bull,0.00019954541
2013-11-07,0.002760089,0.0029309792,0.002760089,bull,0.00017089024
2013-11-08,0.0025840474,0.0024896835,0.0024896835,bear,9.436393e-05
2013-11-11,0.0023546068,0.0024595982,0.0023546068,bull,0.000104991486
2013-11-12,0.002358214,0.0021322763,0.0021322763,bear,0.00022593769
2013-11-13,0.0023222798,0.0020941782,0.0020941782,bear,0.00022810162
2013-11-14,0.0022321811,0.0020900196,0.0020900196,bear,0.0001421615
2013-11-15,0.002167011,0.0021534103,0.0021534103,bear,1.3600569e-05
2013-11-18,0.0020484978,0.0019834442,0.0019834442,bear,6.505358e-05
2013-11-19,0.0016946334,0.0020390353,0.0016946334,bull,0.00034440192
2013-11-20,0.0013280739,0.0021177663,0.0013280739,bull,0.0007896924
2013-11-21,0.0011840793,0.0022044936,0.0011840793,bull,0.0010204143
2013-11-22,0.0012279234,0.0023324233,0.0012279234,bull,0.0011044999
2013-11-25,0.0012167123,0.0023673826,0.0012167123,bull,0.0011506703
2013-11-26,0.001133804,0.0025915457,0.001133804,bull,0.0014577417
2013-11-27,0.0011003042,0.0027575982,0.0011003042,bull,0.001657294
2013-11-29,0.0011953332,0.0032543554,0.0011953332,bull,0.0020590222
2013-12-02,0.001237815,0.003285614,0.001237815,bull,0.002047799
2013-12-03,0.0012285224,0.0035517914,0.0012285224,bull,0.002323269
2013-12-04,0.0012664312,0.003482609,0.0012664312,bull,0.002216178
2013-12-05,0.0012745629,0.0036264232,0.0012745629,bull,0.0023518603
2013-12-06,0.0012910169,0.0036005054,0.0012910169,bull,0.0023094886
2013-12-09,0.001254757,0.0036296898,0.001254757,bull,0.0023749326
2013-12-10,0.0011134855,0.0032788152,0.0011134855,bull,0.0021653296
2013-12-11,0.0010266128,0.0028902628,0.0010266128,bull,0.0018636499
2013-12-12,0.0010535346,0.0026256812,0.0010535346,bull,0.0015721467
2013-12-13,0.0012236837,0.0026399775,0.0012236837,bull,0.0014162938
2013-12-16,0.0012807433,0.0025670272,0.0012807433,bull,0.001286284
2013-12-17,0.001263816,0.0022347656,0.001263816,bull,0.00097094954
2013-12-18,0.001310231,0.0019512667,0.001310231,bull,0.0006410356
2013-12-19,0.0012457642,0.0019200017,0.0012457642,bull,0.0006742375
2013-12-20,0.0012044164,0.0018055583,0.0012044164,bull,0.00060114195
2013-12-23,0.00116029,0.0019448148,0.00116029,bull,0.00078452483
2013-12-24,0.0013042162,0.0022659919,0.0013042162,bull,0.00096177566
2013-12-26,0.0014153797,0.0026538284,0.0014153797,bull,0.0012384487
2013-12-27,0.0015153917,0.0028639913,0.0015153917,bull,0.0013485996
2013-12-30,0.0016585129,0.0032019864,0.0016585129,bull,0.0015434736
2013-12-31,0.00175861,0.0033853163,0.00175861,bull,0.0016267063
2014-01-02,0.0018919883,0.0036745635,0.0018919883,bull,0.0017825752
2014-01-03,0.0020439913,0.0039818157,0.0020439913,bull,0.0019378243
2014-01-06,0.0021648176,0.004138979,0.0021648176,bull,0.0019741615
2014-01-07,0.0023082446,0.0042101643,0.0023082446,bull,0.0019019197
2014-01-08,0.0023834307,0.0042832475,0.0023834307,bull,0.0018998168
2014-01-09,0.0024143432,0.004193914,0.0024143432,bull,0.001779571
2014-01-10,0.002392777,0.004096896,0.002392777,bull,0.0017041189
2014-01-13,0.0022265648,0.0036955415,0.0022265648,bull,0.0014689767
2014-01-14,0.0020407003,0.0032082733,0.0020407003,bull,0.001167573
2014-01-15,0.0018883507,0.0030076832,0.0018883507,bull,0.0011193325
2014-01-16,0.0018772507,0.002646907,0.0018772507,bull,0.00076965627
2014-01-17,0.0018614139,0.0026201857,0.0018614139,bull,0.0007587718
2014-01-21,0.0017709166,0.0025136096,0.0017709166,bull,0.00074269297
2014-01-22,0.0018089174,0.0024524035,0.0018089174,bull,0.00064348616
2014-01-23,0.0018600931,0.002177056,0.0018600931,bull,0.00031696283
2014-01-24,0.0023022408,0.0024496529,0.0023022408,bull,0.00014741207
2014-01-27,0.0025143921,0.002173547,0.002173547,bear,0.0003408452
2014-01-28,0.002519185,0.002420463,0.002420463,bear,9.8722056e-05
2014-01-29,0.0025527473,0.002329087,0.002329087,bear,0.00022366038
2014-01-30,0.002476372,0.002313551,0.002313551,bear,0.00016282103
2014-01-31,0.002450303,0.0022594554,0.0022594554,bear,0.00019084755
2014-02-03,0.0025506406,0.00218364,0.00218364,bear,0.0003670007
2014-02-04,0.0024629831,0.0021696982,0.0021696982,bear,0.0002932849
2014-02-05,0.0025119984,0.002150677,0.002150677,bear,0.0003613215
2014-02-06,0.0023843292,0.002039352,0.002039352,bear,0.00034497725
2014-02-07,0.002103484,0.002118136,0.002103484,bull,1.4652032e-05
2014-02-10,0.0019090372,0.0020497625,0.0019090372,bull,0.00014072529
2014-02-11,0.0014947037,0.0022010324,0.0014947037,bull,0.00070632866
2014-02-12,0.0013770626,0.002364296,0.0013770626,bull,0.0009872334
2014-02-13,0.0013681407,0.002603614,0.0013681407,bull,0.0012354733
2014-02-14,0.001499671,0.002936806,0.001499671,bull,0.001437135
2014-02-18,0.0017947948,0.003177823,0.0017947948,bull,0.0013830282
2014-02-19,0.0020460745,0.0033637895,0.0020460745,bull,0.001317715
2014-02-20,0.002344573,0.0035105282,0.002344573,bull,0.0011659553
2014-02-21,0.0027804757,0.0034441962,0.0027804757,bull,0.00066372054
2014-02-24,0.003429126,0.0038018988,0.003429126,bull,0.0003727728
2014-02-25,0.004037133,0.0038819956,0.0038819956,bear,0.00015513739
2014-02-26,0.004517839,0.0039942223,0.0039942223,bear,0.00052361656
2014-02-27,0.004984708,0.0040439335,0.0040439335,bear,0.00094077457
2014-02-28,0.0052376785,0.0038495865,0.0038495865,bear,0.0013880921
2014-03-03,0.0053286767,0.003545139,0.003545139,bear,0.0017835377
2014-03-04,0.0053503267,0.0033607692,0.0033607692,bear,0.0019895574
2014-03-05,0.0050909608,0.002963236,0.002963236,bear,0.0021277247
2014-03-06,0.00494456,0.0026815487,0.0026815487,bear,0.0022630114
2014-03-07,0.004660169,0.0024163055,0.0024163055,bear,0.0022438637
2014-03-10,0.0039574886,0.0020162512,0.0020162512,bear,0.0019412374
2014-03-11,0.0036202262,0.0019698027,0.0019698027,bear,0.0016504235
2014-03-12,0.003294883,0.0018814354,0.0018814354,bear,0.0014134477
2014-03-13,0.0028928905,0.0017950927,0.0017950927,bear,0.0010977978
2014-03-14,0.0028904998,0.0019502298,0.0019502298,bear,0.00094027
2014-03-17,0.0027220296,0.002012373,0.002012373,bear,0.0007096566
2014-03-18,0.0023635298,0.0020398954,0.0020398954,bear,0.00032363436
2014-03-19,0.0022238332,0.0020033657,0.0020033657,bear,0.00022046757
2014-03-20,0.0019717105,0.0021449733,0.0019717105,bull,0.00017326279
2014-03-21,0.0018896174,0.0021283939,0.0018896174,bull,0.00023877644
2014-03-24,0.0018822828,0.0022237648,0.0018822828,bull,0.000341482
2014-03-25,0.0018402488,0.0023854435,0.0018402488,bull,0.0005451947
2014-03-26,0.0018600834,0.0024273747,0.0018600834,bull,0.0005672913
2014-03-27,0.0019284511,0.0024018371,0.0019284511,bull,0.00047338603
2014-03-28,0.0018962402,0.0026779377,0.0018962402,bull,0.00078169757
2014-03-31,0.0018621782,0.0025183235,0.0018621782,bull,0.0006561453
2014-04-01,0.0017485798,0.0026888014,0.0017485798,bull,0.0009402216
2014-04-02,0.0016841323,0.002936316,0.0016841323,bull,0.0012521837
2014-04-03,0.0017382075,0.0032303382,0.0017382075,bull,0.0014921307
2014-04-04,0.0016829255,0.0033710045,0.0016829255,bull,0.001688079
2014-04-07,0.0016359068,0.0033161484,0.0016359068,bull,0.0016802417
2014-04-08,0.0014729288,0.0031581575,0.0014729288,bull,0.0016852287
2014-04-09,0.0014126282,0.0030090762,0.0014126282,bull,0.001596448
2014-04-10,0.0014706479,0.0028583594,0.0014706479,bull,0.0013877115
2014-04-11,0.0013737216,0.0027002997,0.0013737216,bull,0.0013265781
2014-04-14,0.0013726131,0.0025935236,0.0013726131,bull,0.0012209105
2014-04-15,0.0013004342,0.0024707923,0.0013004342,bull,0.001170358
2014-04-16,0.0013252794,0.0023810293,0.0013252794,bull,0.00105575
2014-04-17,0.0013679488,0.002253882,0.0013679488,bull,0.00088593306
2014-04-21,0.001416475,0.0022024624,0.001416475,bull,0.00078598736
2014-04-22,0.0014204775,0.0022081942,0.0014204775,bull,0.0007877167
2014-04-23,0.0013955462,0.0020309815,0.0013955462,bull,0.0006354352
2014-04-24,0.0014269396,0.001942896,0.0014269396,bull,0.00051595643
2014-04-25,0.001475461,0.0020434246,0.001475461,bull,0.0005679637
2014-04-28,0.0014078208,0.0020193234,0.0014078208,bull,0.00061150256
2014-04-29,0.0013905725,0.001974105,0.0013905725,bull,0.0005835324
2014-04-30,0.001417642,0.0018829212,0.001417642,bull,0.0004652792
2014-05-01,0.0015599014,0.0019056429,0.0015599014,bull,0.00034574152
2014-05-02,0.001859586,0.0021686798,0.001859586,bull,0.00030909386
2014-05-05,0.0020590439,0.0021976298,0.0020590439,bull,0.00013858592
2014-05-06,0.0020256347,0.0022168374,0.0020256347,bull,0.00019120262
2014-05-07,0.001975594,0.002223969,0.001975594,bull,0.00024837488
2014-05-08,0.0018412827,0.0023017912,0.0018412827,bull,0.0004605085
2014-05-09,0.0017562449,0.0022689658,0.0017562449,bull,0.0005127209
2014-05-12,0.0016999266,0.002258708,0.0016999266,bull,0.00055878144
2014-05-13,0.0016621043,0.0022143398,0.0016621043,bull,0.0005522355
2014-05-14,0.0016516566,0.0022048762,0.0016516566,bull,0.0005532196
2014-05-15,0.0015929933,0.0019377824,0.0015929933,bull,0.00034478912
2014-05-16,0.0015592129,0.0015139931,0.0015139931,bear,4.5219786e-05
2014-05-19,0.0015552492,0.0014858167,0.0014858167,bear,6.943254e-05
2014-05-20,0.0014499353,0.0014696504,0.0014499353,bull,1.9715168e-05
2014-05-21,0.0014095915,0.0014353762,0.0014095915,bull,2.5784713e-05
2014-05-22,0.0013739814,0.0014053548,0.0013739814,bull,3.1373464e-05
2014-05-23,0.0012424997,0.0013370487,0.0012424997,bull,9.454903e-05
2014-05-27,0.0011709435,0.0014904506,0.0011709435,bull,0.0003195071
2014-05-28,0.0010833206,0.0016108231,0.0010833206,bull,0.0005275025
2014-05-29,0.0010928769,0.001744584,0.0010928769,bull,0.00065170706
2014-05-30,0.0010944288,0.0018235763,0.0010944288,bull,0.00072914746
2014-06-02,0.0011189807,0.0018249378,0.0011189807,bull,0.00070595706
2014-06-03,0.0010955827,0.0019470127,0.0010955827,bull,0.00085143
2014-06-04,0.0011086004,0.002130747,0.0011086004,bull,0.0010221467
2014-06-05,0.0012563447,0.0024813965,0.0012563447,bull,0.0012250518
2014-06-06,0.0014281437,0.002995535,0.0014281437,bull,0.0015673913
2014-06-09,0.0015898546,0.0034184158,0.0015898546,bull,0.0018285612
2014-06-10,0.001942573,0.003978264,0.001942573,bull,0.002035691
2014-06-11,0.0020698158,0.0043895864,0.0020698158,bull,0.0023197706
2014-06-12,0.0019853017,0.00442213,0.0019853017,bull,0.0024368283
2014-06-13,0.0018325086,0.0042899624,0.0018325086,bull,0.0024574539
2014-06-16,0.0015238726,0.0038569623,0.0015238726,bull,0.0023330897
2014-06-17,0.0012736582,0.0034769154,0.0012736582,bull,0.0022032573
2014-06-18,0.0011573097,0.0033969511,0.0011573097,bull,0.0022396413
2014-06-19,0.0010524269,0.0033592992,0.0010524269,bull,0.0023068723
2014-06-20,0.0010658895,0.0033889157,0.0010658895,bull,0.0023230263
2014-06-23,0.0009937669,0.0035954774,0.0009937669,bull,0.0026017106
2014-06-24,0.0008856834,0.0034636306,0.0008856834,bull,0.0025779472
2014-06-25,0.0009131636,0.003133682,0.0009131636,bull,0.0022205184
2014-06-26,0.0009551838,0.0033501773,0.0009551838,bull,0.0023949936
2014-06-27,0.0010285341,0.0031415867,0.0010285341,bull,0.0021130526
2014-06-30,0.001149966,0.0032819477,0.001149966,bull,0.0021319818
2014-07-01,0.001284567,0.0033179163,0.001284567,bull,0.0020333491
2014-07-02,0.0014204367,0.0035925687,0.0014204367,bull,0.002172132
2014-07-03,0.001650248,0.0040678517,0.001650248,bull,0.0024176037
2014-07-07,0.0017773035,0.0044657122,0.0017773035,bull,0.0026884088
2014-07-08,0.0018156591,0.0043146983,0.0018156591,bull,0.0024990393
2014-07-09,0.0018677197,0.004419678,0.0018677197,bull,0.0025519582
2014-07-10,0.0018994217,0.0045365067,0.0018994217,bull,0.002637085
2014-07-11,0.0019969705,0.0044498653,0.0019969705,bull,0.0024528948
2014-07-14,0.002033225,0.0046378584,0.002033225,bull,0.0026046333
2014-07-15,0.002049493,0.004660053,0.002049493,bull,0.0026105603
2014-07-16,0.0021093332,0.0048832246,0.0021093332,bull,0.0027738914
2014-07-17,0.0023123103,0.0050949506,0.0023123103,bull,0.0027826403
2014-07-18,0.0022833906,0.0048918845,0.0022833906,bull,0.002608494
2014-07-21,0.0021120026,0.004758803,0.0021120026,bull,0.0026468006
2014-07-22,0.0020087014,0.0043896725,0.0020087014,bull,0.002380971
2014-07-23,0.0016466002,0.003793033,0.0016466002,bull,0.0021464329
2014-07-24,0.001474059,0.0033779582,0.001474059,bull,0.0019038992
2014-07-25,0.0014724049,0.0033362578,0.0014724049,bull,0.0018638528
2014-07-28,0.0013692117,0.0033068082,0.0013692117,bull,0.0019375965
2014-07-29,0.001431878,0.0034188952,0.001431878,bull,0.0019870172
2014-07-30,0.001359673,0.0030608154,0.001359673,bull,0.0017011424
2014-07-31,0.0016274734,0.0033156855,0.0016274734,bull,0.0016882122
2014-08-01,0.0017867712,0.0028956248,0.0017867712,bull,0.0011088536
2014-08-04,0.0017476893,0.0027914806,0.0017476893,bull,0.0010437913
2014-08-05,0.0019766276,0.0027162028,0.0019766276,bull,0.00073957513
2014-08-06,0.0018867863,0.0024767246,0.0018867863,bull,0.00058993825
2014-08-07,0.0021481414,0.0027641596,0.0021481414,bull,0.0006160182
2014-08-08,0.0021678125,0.002586036,0.0021678125,bull,0.00041822344
2014-08-11,0.0019943402,0.0027765194,0.0019943402,bull,0.0007821792
2014-08-12,0.0021099313,0.002715596,0.0021099313,bull,0.0006056647
2014-08-13,0.0020324516,0.0029125921,0.0020324516,bull,0.0008801406
2014-08-14,0.0019040618,0.0026792542,0.0019040618,bull,0.0007751924
2014-08-15,0.0017221614,0.0026055,0.0017221614,bull,0.0008833385
2014-08-18,0.0014238452,0.0024019415,0.0014238452,bull,0.0009780963
2014-08-19,0.0016306948,0.0027499758,0.0016306948,bull,0.0011192809
2014-08-20,0.0018009419,0.0029656556,0.0018009419,bull,0.0011647138
2014-08-21,0.0021481516,0.0035893782,0.0021481516,bull,0.0014412266
2014-08-22,0.0024477208,0.0038726565,0.0024477208,bull,0.0014249356
2014-08-25,0.0029385414,0.0044909194,0.0029385414,bull,0.0015523781
2014-08-26,0.0035926574,0.00496207,0.0035926574,bull,0.0013694125
2014-08-27,0.0042926776,0.005468918,0.0042926776,bull,0.0011762404
2014-08-28,0.0046646176,0.005621999,0.0046646176,bull,0.00095738145
2014-08-29,0.0050161965,0.00573805,0.0050161965,bull,0.0007218537
